GROUP,PACKAGE,CLASS,INSTRUCTION_MISSED,INSTRUCTION_COVERED,BRANCH_MISSED,BRANCH_COVERED,LINE_MISSED,LINE_COVERED,COMPLEXITY_MISSED,COMPLEXITY_COVERED,METHOD_MISSED,METHOD_COVERED
dubbo-all/dubbo-configcenter-etcd,org.apache.dubbo.configcenter.support.etcd,EtcdDynamicConfiguration,176,0,8,0,32,0,12,0,8,0
dubbo-all/dubbo-configcenter-etcd,org.apache.dubbo.configcenter.support.etcd,EtcdDynamicConfigurationFactory,8,0,0,0,2,0,2,0,2,0
dubbo-all/dubbo-compatible,com.alibaba.dubbo.rpc,RpcContext,3,0,0,0,1,0,1,0,1,0
dubbo-all/dubbo-compatible,com.alibaba.dubbo.rpc,Result.CompatibleResult,60,0,0,0,18,0,13,0,13,0
dubbo-all/dubbo-compatible,com.alibaba.dubbo.rpc,InvokerListener,14,0,0,0,4,0,2,0,2,0
dubbo-all/dubbo-compatible,com.alibaba.dubbo.rpc,Invocation.CompatibleInvocation,43,0,0,0,11,0,9,0,9,0
dubbo-all/dubbo-compatible,com.alibaba.dubbo.rpc,Invocation,2,0,0,0,1,0,1,0,1,0
dubbo-all/dubbo-compatible,com.alibaba.dubbo.rpc,Invoker.CompatibleInvoker,37,0,0,0,10,0,7,0,7,0
dubbo-all/dubbo-compatible,com.alibaba.dubbo.rpc,Invoker,4,0,0,0,2,0,2,0,2,0
dubbo-all/dubbo-compatible,com.alibaba.dubbo.rpc,Filter,15,0,0,0,2,0,1,0,1,0
dubbo-all/dubbo-compatible,com.alibaba.dubbo.rpc,Protocol,15,0,0,0,2,0,2,0,2,0
dubbo-all/dubbo-compatible,com.alibaba.dubbo.rpc,ProxyFactory,24,0,0,0,3,0,3,0,3,0
dubbo-all/dubbo-compatible,com.alibaba.dubbo.rpc,RpcException,36,0,0,0,16,0,8,0,8,0
dubbo-all/dubbo-compatible,com.alibaba.dubbo.rpc,Exporter.CompatibleExporter,17,0,0,0,6,0,3,0,3,0
dubbo-all/dubbo-compatible,com.alibaba.dubbo.monitor,Monitor,23,0,0,0,3,0,3,0,3,0
dubbo-all/dubbo-compatible,com.alibaba.dubbo.monitor,MonitorFactory,7,0,0,0,1,0,1,0,1,0
dubbo-all/dubbo-compatible,org.apache.dubbo.config.spring.context.annotation,CompatibleDubboComponentScanRegistrar,99,0,4,0,25,0,7,0,5,0
dubbo-all/dubbo-compatible,com.alibaba.dubbo.remoting,Dispatcher,2,0,0,0,1,0,1,0,1,0
dubbo-all/dubbo-compatible,com.alibaba.dubbo.remoting,ChannelHandler,5,0,0,0,5,0,5,0,5,0
dubbo-all/dubbo-compatible,com.alibaba.dubbo.remoting,RemotingException,35,0,0,0,12,0,6,0,6,0
dubbo-all/dubbo-compatible,com.alibaba.dubbo.common.serialize,Serialization,16,0,0,0,2,0,2,0,2,0
dubbo-all/dubbo-compatible,org.apache.dubbo.config.spring.schema,CompatibleAnnotationBeanDefinitionParser,33,0,0,0,11,0,5,0,5,0
dubbo-all/dubbo-compatible,com.alibaba.dubbo.common.status,Status,15,0,0,0,6,0,3,0,3,0
dubbo-all/dubbo-compatible,com.alibaba.dubbo.registry,RegistryFactory,7,0,0,0,1,0,1,0,1,0
dubbo-all/dubbo-compatible,com.alibaba.dubbo.registry,Registry,52,0,0,0,10,0,6,0,6,0
dubbo-all/dubbo-compatible,com.alibaba.dubbo.registry,NotifyListener.CompatibleNotifyListener,23,0,2,0,6,0,4,0,3,0
dubbo-all/dubbo-compatible,com.alibaba.dubbo.cache.support,AbstractCacheFactory,52,0,2,0,10,0,4,0,3,0
dubbo-all/dubbo-compatible,com.alibaba.dubbo.qos.command,CommandContext,27,0,0,0,8,0,3,0,3,0
dubbo-all/dubbo-compatible,com.alibaba.dubbo.qos.command,BaseCommand,8,0,0,0,1,0,1,0,1,0
dubbo-all/dubbo-compatible,com.alibaba.dubbo.common,Constants,3,0,0,0,1,0,1,0,1,0
dubbo-all/dubbo-compatible,com.alibaba.dubbo.common,URL,771,0,10,0,151,0,122,0,117,0
dubbo-all/dubbo-compatible,com.alibaba.dubbo.rpc.protocol.rest.support,ContentType,3,0,0,0,1,0,1,0,1,0
dubbo-all/dubbo-compatible,org.apache.dubbo.config.spring.beans.factory.annotation,CompatibleReferenceAnnotationBeanPostProcessor,441,0,32,0,100,0,34,0,18,0
dubbo-all/dubbo-compatible,org.apache.dubbo.config.spring.beans.factory.annotation,CompatibleReferenceAnnotationBeanPostProcessor.new ReflectionUtils.MethodCallback() {...},95,0,14,0,16,0,9,0,2,0
dubbo-all/dubbo-compatible,org.apache.dubbo.config.spring.beans.factory.annotation,CompatibleReferenceAnnotationBeanPostProcessor.new ReflectionUtils.FieldCallback() {...},50,0,6,0,9,0,5,0,2,0
dubbo-all/dubbo-compatible,org.apache.dubbo.config.spring.beans.factory.annotation,CompatibleReferenceAnnotationBeanPostProcessor.ReferenceMethodElement,43,0,0,0,10,0,2,0,2,0
dubbo-all/dubbo-compatible,org.apache.dubbo.config.spring.beans.factory.annotation,CompatibleReferenceBeanBuilder,166,0,8,0,37,0,16,0,12,0
dubbo-all/dubbo-compatible,org.apache.dubbo.config.spring.beans.factory.annotation,CompatibleReferenceAnnotationBeanPostProcessor.ReferenceInjectionMetadata,53,0,2,0,10,0,5,0,4,0
dubbo-all/dubbo-compatible,org.apache.dubbo.config.spring.beans.factory.annotation,CompatibleReferenceBeanBuilder.new PropertyEditorSupport() {...},31,0,2,0,9,0,3,0,2,0
dubbo-all/dubbo-compatible,org.apache.dubbo.config.spring.beans.factory.annotation,CompatibleReferenceAnnotationBeanPostProcessor.ReferenceFieldElement,37,0,0,0,10,0,2,0,2,0
dubbo-all/dubbo-compatible,org.apache.dubbo.config.spring.beans.factory.annotation,CompatibleServiceAnnotationBeanPostProcessor,661,0,62,0,145,0,51,0,20,0
dubbo-all/dubbo-compatible,com.alibaba.dubbo.rpc.cluster,LoadBalance,25,0,0,0,4,0,2,0,2,0
dubbo-all/dubbo-compatible,com.alibaba.dubbo.rpc.cluster,RuleConverter,17,0,0,0,2,0,2,0,2,0
dubbo-all/dubbo-compatible,com.alibaba.dubbo.rpc.cluster,Cluster,2,0,0,0,1,0,1,0,1,0
dubbo-all/dubbo-compatible,com.alibaba.dubbo.rpc.cluster,RouterFactory,7,0,0,0,1,0,1,0,1,0
dubbo-all/dubbo-compatible,com.alibaba.dubbo.rpc.cluster,Router,52,0,2,0,10,0,8,0,7,0
dubbo-all/dubbo-compatible,com.alibaba.dubbo.rpc.cluster,Directory,18,0,0,0,2,0,2,0,2,0
dubbo-all/dubbo-compatible,com.alibaba.dubbo.rpc.cluster.loadbalance,AbstractLoadBalance,3,0,0,0,1,0,1,0,1,0
dubbo-all/dubbo-compatible,com.alibaba.dubbo.config,MonitorConfig,7,0,0,0,4,0,2,0,2,0
dubbo-all/dubbo-compatible,com.alibaba.dubbo.config,ConsumerConfig,3,0,0,0,1,0,1,0,1,0
dubbo-all/dubbo-compatible,com.alibaba.dubbo.config,ProviderConfig,3,0,0,0,1,0,1,0,1,0
dubbo-all/dubbo-compatible,com.alibaba.dubbo.config,ArgumentConfig,3,0,0,0,1,0,1,0,1,0
dubbo-all/dubbo-compatible,com.alibaba.dubbo.config,RegistryConfig,12,0,0,0,6,0,3,0,3,0
dubbo-all/dubbo-compatible,com.alibaba.dubbo.config,ReferenceConfig,7,0,0,0,4,0,2,0,2,0
dubbo-all/dubbo-compatible,com.alibaba.dubbo.config,ServiceConfig,7,0,0,0,4,0,2,0,2,0
dubbo-all/dubbo-compatible,com.alibaba.dubbo.config,ProtocolConfig,12,0,0,0,6,0,3,0,3,0
dubbo-all/dubbo-compatible,com.alibaba.dubbo.config,ModuleConfig,7,0,0,0,4,0,2,0,2,0
dubbo-all/dubbo-compatible,com.alibaba.dubbo.config,MethodConfig,3,0,0,0,1,0,1,0,1,0
dubbo-all/dubbo-compatible,com.alibaba.dubbo.config,ApplicationConfig,7,0,0,0,4,0,2,0,2,0
dubbo-all/dubbo-compatible,com.alibaba.dubbo.remoting.telnet,TelnetHandler,2,0,0,0,1,0,1,0,1,0
dubbo-all/dubbo-compatible,com.alibaba.dubbo.common.threadpool,ThreadPool,7,0,0,0,1,0,1,0,1,0
dubbo-all/dubbo-metadata-report-api,org.apache.dubbo.metadata.support,AbstractMetadataReport.SaveProperties,15,0,0,0,5,0,2,0,2,0
dubbo-all/dubbo-metadata-report-api,org.apache.dubbo.metadata.support,AbstractMetadataReport,746,0,64,0,141,0,50,0,18,0
dubbo-all/dubbo-metadata-report-api,org.apache.dubbo.metadata.support,AbstractMetadataReport.MetadataReportRetry.new Runnable() {...},61,0,6,0,11,0,5,0,2,0
dubbo-all/dubbo-metadata-report-api,org.apache.dubbo.metadata.support,AbstractMetadataReportFactory,73,0,4,0,16,0,5,0,3,0
dubbo-all/dubbo-metadata-report-api,org.apache.dubbo.metadata.support,AbstractMetadataReport.MetadataReportRetry,73,0,4,0,17,0,5,0,3,0
dubbo-all/dubbo-metadata-report-api,org.apache.dubbo.metadata.identifier,MetadataIdentifier,223,0,12,0,41,0,24,0,18,0
dubbo-all/dubbo-metadata-report-api,org.apache.dubbo.metadata.identifier,MetadataIdentifier.KeyTypeEnum,24,0,0,0,2,0,1,0,1,0
dubbo-all/dubbo-metadata-report-api,org.apache.dubbo.metadata.integration,MetadataReportService,209,0,10,0,41,0,10,0,5,0
dubbo-all/dubbo-metadata-report-zookeeper,org.apache.dubbo.metadata.store.zookeeper,ZookeeperMetadataReportFactory,14,0,0,0,4,0,3,0,3,0
dubbo-all/dubbo-metadata-report-zookeeper,org.apache.dubbo.metadata.store.zookeeper,ZookeeperMetadataReport,91,0,6,0,20,0,10,0,7,0
dubbo-all/dubbo-metadata-report-redis,org.apache.dubbo.metadata.store.redis,RedisMetadataReport,94,0,0,0,16,0,5,0,5,0
dubbo-all/dubbo-metadata-report-redis,org.apache.dubbo.metadata.store.redis,RedisMetadataReportFactory,8,0,0,0,2,0,2,0,2,0
dubbo-all/dubbo-metadata-report-consul,org.apache.dubbo.metadata.store.consul,ConsulMetadataReport,89,0,2,0,16,0,6,0,5,0
dubbo-all/dubbo-metadata-report-consul,org.apache.dubbo.metadata.store.consul,ConsulMetadataReportFactory,8,0,0,0,2,0,2,0,2,0
dubbo-all/dubbo-metadata-report-etcd,org.apache.dubbo.metadata.store.etcd,EtcdMetadataReportFactory,8,0,0,0,2,0,2,0,2,0
dubbo-all/dubbo-metadata-report-etcd,org.apache.dubbo.metadata.store.etcd,EtcdMetadataReport,108,0,8,0,22,0,11,0,7,0
